               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.040316,            0.050899,                   0,             0.87473,             0.28719,              0.7872,             0.66145,            0.058207,            0.065341,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,             0.03897,             0.05063,                   0,             0.90277,             0.24448,             0.78794,              0.6672,            0.053703,            0.066563,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.039701,            0.048072,                   0,             0.89583,             0.27393,             0.78848,             0.66773,            0.053904,             0.06908,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.039293,            0.052894,                   0,             0.88205,             0.25626,             0.79568,             0.66971,             0.05334,             0.06609,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,            0.040613,            0.054666,                   0,             0.88886,             0.26804,             0.78457,             0.66368,            0.056484,            0.066233,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.038872,            0.045224,                   0,             0.89111,             0.28424,              0.7974,             0.67122,            0.054383,            0.063929,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.039648,            0.049518,                   0,             0.90173,             0.27393,             0.79959,             0.67046,            0.055268,             0.06766,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.038952,            0.046447,                   0,             0.92463,             0.26657,             0.80242,             0.67141,            0.055597,            0.067331,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.038239,            0.051875,                   0,             0.90736,             0.29897,             0.81051,             0.67465,            0.055329,            0.068112,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.039034,            0.047613,                   0,             0.91145,             0.26362,             0.80062,             0.67203,            0.055406,            0.066704,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.040038,            0.046969,                   0,             0.92659,             0.25773,             0.80453,             0.67154,            0.053562,            0.067273,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.039149,            0.052568,                   0,             0.84606,             0.31339,             0.79155,             0.66824,            0.053305,            0.067127,                   0,            0.007723,            0.007723,            0.007723
                 117,            0.038292,            0.049385,                   0,             0.88763,             0.26215,             0.79757,             0.66872,            0.055553,            0.065656,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.037858,            0.048717,                   0,             0.89898,             0.24448,             0.79611,             0.66528,            0.054783,            0.067477,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.037177,            0.050781,                   0,             0.83849,             0.27393,             0.75884,             0.65274,            0.056791,            0.068868,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,            0.038373,            0.049541,                   0,             0.87438,             0.26174,              0.7608,             0.65364,            0.056685,            0.070927,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.037715,            0.053773,                   0,             0.87945,             0.26068,               0.766,             0.65612,            0.053848,            0.069367,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.037821,            0.049389,                   0,             0.88518,             0.27688,               0.795,             0.66804,            0.060599,             0.07032,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,            0.037232,            0.050369,                   0,             0.85169,             0.26951,             0.78274,             0.66512,            0.061347,            0.067547,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.038044,            0.049486,                   0,              0.8778,             0.28277,              0.7838,             0.66373,            0.063009,            0.066606,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.037233,            0.043505,                   0,             0.94285,             0.25331,             0.79994,             0.66722,             0.05733,            0.065801,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.037617,             0.04531,                   0,             0.87301,             0.29455,             0.79534,             0.66511,            0.056952,            0.065677,                   0,            0.007525,            0.007525,            0.007525
