               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.057089,            0.033033,                   0,             0.97639,                   1,             0.78677,             0.67426,            0.064689,            0.019938,                   0,             0.00802,             0.00802,             0.00802
                 102,            0.057816,            0.030018,                   0,                   1,                   1,             0.78561,             0.67254,            0.063806,            0.019139,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,            0.058384,            0.032005,                   0,                   1,                   1,             0.80766,             0.67893,            0.062741,            0.018706,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,            0.057206,            0.033395,                   0,             0.98689,                   1,             0.77086,             0.66777,             0.06884,            0.018698,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,            0.056962,            0.031411,                   0,                   1,                   1,             0.77999,             0.67192,            0.068268,            0.018816,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,             0.05772,            0.031061,                   0,                   1,                   1,             0.79325,             0.67515,            0.065439,            0.020055,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.058079,            0.028868,                   0,                   1,                   1,             0.80901,             0.68239,            0.063363,            0.019331,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.058338,            0.031929,                   0,             0.99849,                   1,             0.78137,             0.66987,            0.067327,            0.019166,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,            0.057574,            0.033449,                   0,             0.96126,                   1,             0.77243,             0.66893,            0.062105,            0.018233,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.057585,            0.027738,                   0,             0.99717,                   1,             0.77355,             0.67034,            0.064162,            0.017966,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.057692,            0.030928,                   0,                   1,                   1,             0.79176,             0.67634,            0.062281,            0.019608,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.058027,            0.029213,                   0,                   1,                   1,             0.81001,             0.68234,            0.059324,            0.019068,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.056593,            0.032283,                   0,             0.98722,                   1,             0.79032,             0.67509,            0.061788,            0.028177,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.058151,            0.029609,                   0,             0.97874,                   1,             0.77189,              0.6691,            0.064475,            0.019922,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.057554,            0.028769,                   0,             0.94738,                   1,             0.75236,              0.6641,            0.067584,            0.021542,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.057255,            0.032284,                   0,             0.98837,                   1,             0.77651,             0.66946,            0.066194,            0.017523,                   0,            0.007723,            0.007723,            0.007723
                 117,             0.05749,            0.031182,                   0,                   1,                   1,             0.78757,             0.67227,            0.064602,            0.017605,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.057972,            0.030219,                   0,             0.98932,                   1,             0.77366,             0.66865,            0.063767,            0.017463,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.057248,            0.032388,                   0,                   1,                   1,             0.83888,             0.68791,            0.058553,            0.017976,                   0,           0.0076636,           0.0076636,           0.0076636
